kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"leaky_relu_(16,64,8)",1.113732,1.07,1.284375,0.077696,20,8192
"relu_(48,8,16)",1.113138,1.06,1.269911,0.078407,20,6144
"relu_(16,40,8)",1.113072,1.06,1.284286,0.072882,20,5120
"parametric_relu_(8,16,16)",1.112942,1.064286,1.275714,0.071022,20,2048
"selu_(8,32,16)",1.112781,1.077143,1.309911,0.066017,20,4096
"selu_(64,8,16)",1.112781,1.08,1.265625,0.061731,20,8192
"selu_(16,8,56)",1.112777,1.085804,1.27,0.055815,20,7168
"binary_step_(24,8,24)",1.112442,1.087143,1.298571,0.053463,20,4608
"selu_(8,16,64)",1.112428,1.078571,1.345714,0.075284,20,8192
"elu_(24,16,8)",1.112402,1.078571,1.29134,0.060208,20,3072
"tanh_(8,48,16)",1.112366,1.057142,1.318571,0.085788,20,6144
"linear_(8,48,16)",1.112152,1.062857,1.314286,0.086525,20,6144
"relu_(40,16,8)",1.111714,1.057233,1.328572,0.092484,20,5120
"elu_(56,8,16)",1.111496,1.07,1.308571,0.08173,20,7168
"selu_(16,16,8)",1.111228,1.088571,1.310089,0.051855,20,2048
"selu_(16,8,40)",1.111071,1.085804,1.342857,0.058832,20,5120
"linear_(8,16,64)",1.110964,1.09009,1.268661,0.050422,20,8192
"elu_(8,16,32)",1.110929,1.068572,1.312768,0.080439,20,4096
"elu_(16,32,8)",1.110723,1.072858,1.291517,0.060951,20,4096
"linear_(16,8,64)",1.110634,1.08,1.265625,0.04798,20,8192
"leaky_relu_(40,16,8)",1.11029,1.059911,1.352768,0.097041,20,5120
"parametric_relu_(8,16,56)",1.110205,1.065714,1.348482,0.082994,20,7168
"elu_(16,64,8)",1.110152,1.071518,1.352946,0.077746,20,8192
"elu_(8,16,24)",1.109978,1.069911,1.305714,0.067068,20,3072
"parametric_relu_(16,8,64)",1.109857,1.067143,1.305714,0.071077,20,8192
"parametric_relu_(8,24,16)",1.109785,1.061429,1.35866,0.093682,20,3072
"parametric_relu_(56,8,16)",1.109004,1.068572,1.288572,0.067575,20,7168
"leaky_relu_(16,8,56)",1.108955,1.094285,1.25,0.03823,20,7168
"selu_(8,16,32)",1.108933,1.080089,1.345715,0.067988,20,4096
"elu_(8,16,16)",1.108786,1.07134,1.335714,0.089236,20,2048
"elu_(16,8,56)",1.108759,1.072767,1.304196,0.074896,20,7168
"parametric_relu_(16,40,8)",1.108509,1.07,1.254286,0.064725,20,5120
"linear_(56,16,8)",1.108295,1.061428,1.32,0.092072,20,7168
"tanh_(16,8,32)",1.108205,1.06,1.29,0.07538,20,4096
"selu_(16,56,8)",1.108129,1.078482,1.357143,0.067044,20,7168
"selu_(8,48,16)",1.108067,1.078571,1.362768,0.064467,20,6144
"elu_(8,16,48)",1.107987,1.078571,1.29,0.065483,20,6144
"elu_(8,56,16)",1.107701,1.097232,1.181429,0.019831,20,7168
"relu_(24,8,16)",1.107433,1.058571,1.277054,0.083274,20,3072
"parametric_relu_(48,8,16)",1.107299,1.065714,1.32,0.074013,20,6144
"parametric_relu_(16,8,32)",1.107138,1.071429,1.275715,0.061464,20,4096
"elu_(16,8,16)",1.107071,1.071518,1.34,0.076779,20,2048
"parametric_relu_(16,24,8)",1.107053,1.062857,1.294286,0.073822,20,3072
"selu_(16,8,48)",1.106951,1.078571,1.264286,0.049811,20,6144
"elu_(16,8,48)",1.106487,1.071429,1.298482,0.075183,20,6144
"selu_(8,24,16)",1.106205,1.082946,1.238482,0.043794,20,3072
"linear_(8,24,16)",1.105929,1.064375,1.332947,0.076862,20,3072
"binary_step_(8,32,24)",1.105375,1.087054,1.261428,0.045189,20,6144
"leaky_relu_(16,8,48)",1.105022,1.067143,1.24,0.052577,20,6144
"selu_(8,16,48)",1.105014,1.077232,1.338661,0.067046,20,6144
"parametric_relu_(16,8,16)",1.104848,1.064196,1.304286,0.071948,20,2048
"tanh_(16,8,40)",1.104745,1.057232,1.265714,0.073171,20,5120
"parametric_relu_(64,16,8)",1.104518,1.065804,1.314375,0.074031,20,8192
"parametric_relu_(40,16,8)",1.1045,1.065803,1.317143,0.077706,20,5120
"elu_(16,56,8)",1.104196,1.07,1.298661,0.070373,20,7168
